SummaryLevel,US,CensusRegion,CensusDivision,GEOID,AreaName,B02001_001,B02001_002,B02001_003,B02001_004,B02001_005,B02001_006,B02001_007,B02001_008,B02001_009,B02001_010,B02008_001,B02009_001,B02010_001,B02011_001,B02012_001,B02013_001,B02014_001,B02014_002,B02014_003,B02014_004,B02014_005,B02014_006,B02014_007,B02014_008,B02014_009,B02014_010,B02014_011,B02014_012,B02014_013,B02014_014,B02014_015,B02014_016,B02014_017,B02014_018,B02014_019,B02014_020,B02014_021,B02014_022,B02014_023,B02014_024,B02014_025,B02014_026,B02014_027,B02014_028,B02014_029,B02014_030,B02014_031,B02014_032,B02014_033,B02014_034,B02014_035,B02014_036,B02014_037,B02014_038,B02014_039,B02014_040,B02014_041,B02014_042,B02014_043,B02014_044,B02014_045,B02014_046,B02014_047,B02014_048,B02014_049,B02014_050,B02014_051,B02014_052,B02014_053,B02014_054,B02014_055,B02015_001,B02015_002,B02015_003,B02015_004,B02015_005,B02015_006,B02015_007,B02015_008,B02015_009,B02015_010,B02015_011,B02015_012,B02015_013,B02015_014,B02015_015,B02015_016,B02015_017,B02015_018,B02015_019,B02015_020,B02015_021,B02015_022,B02015_023,B02015_024,B02015_025,B02016_001,B02016_002,B02016_003,B02016_004,B02016_005,B02016_006,B02016_007,B02016_008,B02016_009,B02016_010,B02016_011,B02016_012,B02017_001,B02017_002,B02017_003,B02017_004,B02017_005,B02017_006,B02017_007,B02017_008,B02017_009,B02017_010,B02017_011,B02017_012,B02017_013,B02017_014,B02017_015,B02017_016,B02017_017,B02017_018,B02017_019,B02017_020,B02017_021,B02017_022,B02017_023,B02017_024,B02017_025,B02017_026,B02017_027,B02017_028,B02017_029,B02017_030,B02017_031,B02017_032,B02017_033,B02017_034,B02017_035,B02017_036,B02017_037,B02017_038,B02017_039,B02017_040,B02017_041,B02017_042,B02017_043,B02017_044,B02017_045,B02017_046,B02017_047,B02017_048,B02017_049,B02017_050,B02017_051,B02017_052,B02017_053,B02017_054,B02018_001,B02018_002,B02018_003,B02018_004,B02018_005,B02018_006,B02018_007,B02018_008,B02018_009,B02018_010,B02018_011,B02018_012,B02018_013,B02018_014,B02018_015,B02018_016,B02018_017,B02018_018,B02018_019,B02018_020,B02018_021,B02018_022,B02018_023,B02018_024,B02019_001,B02019_002,B02019_003,B02019_004,B02019_005,B02019_006,B02019_007,B02019_008,B02019_009,B02019_010,B02019_011,C02003_001,C02003_002,C02003_003,C02003_004,C02003_005,C02003_006,C02003_007,C02003_008,C02003_009,C02003_010,C02003_011,C02003_012,C02003_013,C02003_014,C02003_015,C02003_016,C02003_017,C02003_018,C02003_019
30,US,,3,030E2US3,East North Central Division -- In micropolitan statistical area -- not in principal city,4012221,3826894,50766,25320,19402,807,26238,62794,6789,56005,3886407,75045,51892,28631,2438,33548,25320,21026,103,0,142,214,51,1444,13,70,8467,105,0,124,6,165,29,5,3,2,527,2,69,4298,135,164,23,504,0,14,896,7,20,5,17,352,152,2,0,22,10,18,0,2846,477,105,16,44,17,11,0,17,23,2972,717,19402,2546,89,0,333,172,3257,3878,1715,35,1396,2389,431,20,10,141,5,407,17,37,396,1306,12,607,203,807,265,148,0,1,110,97,66,0,0,105,15,53992,41818,450,18,1426,300,53,9350,94,81,12982,625,0,234,201,337,79,116,68,2,1187,24,130,4567,301,411,60,1310,19,29,1514,42,30,81,41,951,313,28,3,23,10,53,0,4275,1819,356,58,109,72,37,0,80,23,9976,29165,3419,92,0,334,190,4436,6518,1813,60,2972,3868,563,46,20,186,7,590,21,45,715,1589,12,1669,2492,921,286,41,23,289,101,85,0,3,743,4012221,3949427,3826894,50766,25320,19402,807,26238,62794,6789,56005,59951,20327,23191,7076,984,8373,2745,98
30,US,,4,030E2US4,West North Central Division -- In micropolitan statistical area -- not in principal city,1522686,1432757,19604,19942,8497,785,12997,28104,2246,25858,1459207,29344,32698,13588,1921,15472,19942,16109,92,41,103,8,46,1845,103,27,9670,366,0,20,3,36,6,46,7,0,22,1,57,17,209,140,120,63,8,8,151,10,3,9,16,2222,0,0,4,3,21,22,2,582,482,28,2,17,9,0,0,0,11,3090,222,8497,756,70,6,135,140,826,1673,548,110,413,1653,786,10,32,4,0,79,46,6,296,559,0,125,224,785,316,79,11,0,277,8,19,0,1,35,39,33655,26737,484,42,621,44,61,6194,164,145,11160,748,0,62,26,186,33,108,30,0,324,25,66,18,350,165,278,63,13,8,287,10,3,96,52,3274,8,0,4,3,97,56,2,1427,863,241,58,73,11,68,0,31,11,5803,13971,1048,70,6,138,153,1219,3103,552,162,1484,2737,902,23,32,4,24,117,90,21,573,780,0,733,1927,600,190,11,9,410,8,71,0,1,627,1522686,1494582,1432757,19604,19942,8497,785,12997,28104,2246,25858,26767,7779,11063,4119,596,3210,1235,102
30,US,,5,030E2US5,South Atlantic Division -- In micropolitan statistical area -- not in principal city,3005929,2314544,487253,67943,21903,1041,59279,53966,6104,47862,2360822,515326,88280,29925,3300,65815,67943,58682,92,15,180,0,14,6434,7,6,112,92,0,20,9,371,9,3,46,3,1431,0,45101,0,449,169,105,7,0,0,300,61,16,697,17,181,58,22,8,12,0,0,64,2571,1444,123,2,17,61,43,0,0,0,7233,461,21903,4373,63,0,188,107,2915,3981,1414,154,997,1555,1321,0,10,43,8,336,0,276,632,2483,0,694,353,1041,437,77,0,8,286,13,129,5,0,86,0,89577,75802,544,15,1212,6,14,15836,43,70,277,450,0,91,52,701,32,53,134,8,1879,0,47627,0,509,276,255,7,0,34,305,61,16,838,24,299,330,43,8,53,0,0,64,3636,2231,165,24,17,75,46,3,0,3,11376,30720,5206,63,0,188,113,3688,6874,1451,411,2331,2621,1468,3,10,43,24,412,0,406,1087,2894,0,1427,3439,1233,418,0,32,586,13,129,17,0,1011,3005929,2951963,2314544,487253,67943,21903,1041,59279,53966,6104,47862,50621,19527,13579,4955,3837,8723,3140,205
30,US,,6,030E2US6,East South Central Division -- In micropolitan statistical area -- not in principal city,2168358,1837039,270123,6061,9483,521,14655,30476,2225,28251,1865668,281747,20095,13851,1640,17031,6061,4549,34,0,0,11,0,2233,0,27,159,578,0,0,11,595,0,27,0,26,55,5,98,0,217,28,8,50,0,0,14,9,15,136,0,55,19,19,0,0,2,0,0,118,255,23,0,0,11,10,0,2,0,981,253,9483,2105,119,0,11,143,1662,1447,1,46,703,1551,222,8,0,16,2,134,6,18,178,840,0,196,75,521,155,131,0,2,204,0,10,0,0,19,0,21345,16878,374,0,609,36,0,10499,43,185,281,1272,0,33,11,1410,39,41,0,90,155,5,148,20,232,102,30,101,0,0,27,9,16,163,0,421,32,29,8,0,2,0,0,455,800,30,0,0,15,10,0,5,0,3637,14209,2692,159,0,11,143,1974,2727,1,83,1277,2441,288,8,5,16,21,134,6,65,365,996,0,797,1771,618,204,0,8,423,0,14,0,0,504,2168358,2137882,1837039,270123,6061,9483,521,14655,30476,2225,28251,29428,9641,12660,3197,694,3236,912,136
30,US,,7,030E2US7,West South Central Division -- In micropolitan statistical area -- not in principal city,1864902,1540194,168027,51649,10392,794,37682,56164,4778,51386,1592589,180455,91162,14529,1647,42861,51649,46056,527,109,81,0,21,21576,274,3737,73,7900,0,404,3,2067,0,231,0,120,541,146,86,0,446,273,325,135,10,29,1106,29,0,730,29,210,2,16,30,3,40,1,1,4745,537,52,2,20,13,17,0,0,0,3433,1571,10392,624,86,0,562,262,1509,1508,229,112,486,1235,245,24,0,249,0,63,18,47,203,2320,0,399,211,794,252,110,19,18,206,16,99,0,0,68,6,95162,85060,1197,136,557,11,21,39385,512,6735,130,15395,0,900,18,3739,44,352,11,434,994,273,135,0,818,879,535,279,17,29,1607,72,20,1262,29,709,38,29,30,79,40,8,1,7600,1300,101,11,33,15,42,0,0,25,8676,14976,842,92,0,562,345,1906,2745,229,250,1214,2113,260,44,5,249,0,95,18,83,363,2641,0,920,1687,624,172,28,21,237,16,136,0,0,453,1864902,1808738,1540194,168027,51649,10392,794,37682,56164,4778,51386,54075,8423,35356,2897,1722,5677,2001,88
30,US,,8,030E2US8,Mountain Division -- In micropolitan statistical area -- not in principal city,1523186,1241107,11637,155819,9343,1302,69774,34204,6532,27672,1271631,18124,173665,15715,3490,76633,155819,148409,28001,4413,372,72,22,1269,272,82,688,240,57,125,22,118,295,13,6091,5,37,20,95,2,326,67115,27,8,1290,435,241,21337,0,15,3549,1265,202,103,546,3294,9,121,68,6147,849,313,25,0,119,49,17,103,12,2784,3452,9343,762,135,0,75,89,1822,2880,26,24,1405,512,216,0,19,10,0,18,0,82,297,665,75,116,115,1302,549,277,143,2,100,1,94,43,1,5,87,177818,170038,31050,4688,931,86,22,4646,527,218,1585,1125,57,274,70,207,399,46,6572,5,290,73,95,8,682,71325,67,8,1573,658,345,22703,37,126,4220,2405,228,138,667,3548,32,322,145,7835,1251,487,70,15,146,73,17,166,12,6030,16062,870,135,0,87,92,2648,5341,26,68,3372,919,283,0,48,10,27,56,0,121,468,833,79,579,3631,1383,624,174,2,204,10,177,43,1,1013,1523186,1488982,1241107,11637,155819,9343,1302,69774,34204,6532,27672,32544,4159,14841,4306,1064,8174,1540,120
30,US,,9,030E2US9,Pacific Division -- In micropolitan statistical area -- not in principal city,1390621,1105000,10587,35451,63856,28144,55219,92364,6562,85802,1182234,18945,67278,107445,64865,64021,35451,28825,231,11,120,139,9,2288,88,178,635,540,451,18,19,74,43,9,68,0,207,0,22,13,1002,443,17,34,220,0,127,143,1287,36,84,494,26,46,72,38,282,35,57,19219,580,1451,59,183,217,824,82,86,183,3080,1332,63856,1433,0,0,33,730,5011,31634,457,262,15804,2735,307,4,49,13,67,105,17,99,508,883,0,248,3457,28144,22503,712,121,67,539,2044,1199,177,13,200,569,70012,55711,862,58,1602,322,36,11304,166,469,1426,1714,649,50,79,368,82,93,137,6,421,42,46,26,1519,845,120,61,277,21,194,172,1906,205,209,1052,237,47,82,60,727,161,217,27641,1503,3238,386,486,430,1296,493,147,244,9316,125435,2297,0,0,33,837,21179,57391,471,502,33493,5162,564,13,159,13,241,208,17,137,680,1281,0,757,66703,56068,2555,397,382,1019,2823,1472,258,17,1712,1390621,1298257,1105000,10587,35451,63856,28144,55219,92364,6562,85802,72812,5155,25574,14434,581,27068,17478,2074
30,US,,1,030G0US1,New England Division -- Not in metropolitan or micropolitan statistical area,648320,622277,4516,4507,4684,190,1402,10744,483,10261,632659,7367,10663,6662,486,1946,4507,3740,13,0,64,49,0,129,3,3,18,18,0,2,2,6,2,0,0,0,24,0,38,0,16,9,0,0,0,0,1,0,0,43,5,68,1,0,0,0,0,0,0,3226,41,21,7,9,5,0,0,0,15,554,136,4684,716,7,0,38,152,1294,625,0,23,203,502,173,0,0,6,6,61,0,44,359,299,46,76,54,190,62,1,0,17,28,0,0,4,28,49,1,10951,8328,47,0,372,128,2,1003,46,20,51,78,0,4,22,92,19,18,0,0,311,0,42,0,24,19,7,0,0,0,19,2,10,57,41,134,16,0,0,9,0,0,0,5735,240,35,7,9,7,12,0,0,15,2333,6749,798,7,0,38,175,1607,1178,10,54,456,821,207,11,0,6,6,87,0,64,450,419,46,309,488,179,1,0,17,78,0,5,12,31,165,648320,637576,622277,4516,4507,4684,190,1402,10744,483,10261,10058,2156,5410,1644,53,795,657,29
30,US,,2,030G0US2,Middle Atlantic Division -- Not in metropolitan or micropolitan statistical area,814444,764346,23860,1692,5039,175,7248,12084,1554,10530,775026,29752,5836,7159,609,9020,1692,1134,12,0,49,21,5,240,0,0,23,18,0,2,38,18,0,25,2,0,362,0,5,0,31,34,4,0,0,0,0,0,1,0,2,26,103,0,0,0,0,0,0,113,43,17,5,8,0,4,0,0,2,418,78,5039,1069,56,12,18,34,1129,622,0,10,310,508,169,14,1,25,0,276,11,207,116,206,0,161,85,175,91,28,8,0,16,0,0,4,0,28,0,6024,3936,83,7,251,34,9,1273,0,19,90,59,0,8,38,69,9,125,2,0,893,0,38,24,54,67,4,0,0,0,3,0,1,11,10,86,253,0,0,0,4,0,0,412,150,19,6,8,1,4,0,0,12,1907,7333,1443,56,23,40,63,1616,1179,0,24,583,602,195,14,12,25,0,294,11,222,201,286,0,444,616,185,28,8,0,26,0,0,4,0,365,814444,802360,764346,23860,1692,5039,175,7248,12084,1554,10530,11300,4443,3086,1443,419,1909,694,90
30,US,,3,030G0US3,East North Central Division -- Not in metropolitan or micropolitan statistical area,2926798,2779308,45596,26616,11436,793,18968,44081,4033,40048,2820921,60568,48810,17151,2111,23576,26616,22683,87,16,170,92,0,1204,4,36,14389,201,0,41,0,43,3,91,7,0,565,16,8,368,84,47,24,1332,0,5,1001,8,0,4,9,439,17,0,0,0,0,8,0,2364,452,99,22,22,16,19,0,20,12,2669,701,11436,1628,18,0,158,134,2256,2641,464,36,705,1327,329,15,32,50,1,106,15,46,326,638,18,141,352,793,338,34,25,6,107,8,155,0,0,114,6,50559,40995,238,59,1416,254,3,6556,81,116,19728,671,0,59,135,173,19,142,7,0,1160,38,12,609,320,156,130,2531,13,7,1361,49,6,36,39,1088,92,7,0,9,7,19,67,3582,1318,217,54,23,37,70,0,33,21,8008,17610,2096,28,0,312,142,2829,4756,525,70,1447,2098,431,45,32,53,20,155,43,63,495,1036,18,916,2139,878,85,42,11,179,16,284,10,0,634,2926798,2882717,2779308,45596,26616,11436,793,18968,44081,4033,40048,41931,11814,19547,4379,755,5436,2049,101
30,US,,4,030G0US4,West North Central Division -- Not in metropolitan or micropolitan statistical area,3361975,3114980,38048,105377,16740,1975,27667,57188,4106,53082,3169513,54220,138751,23491,3810,32115,105377,95548,220,152,245,104,4,3751,296,131,20194,796,20,46,15,107,43,147,97,3,275,39,25,88,372,479,118,39,15,16,402,41,4,82,75,54981,34,5,0,4,19,19,8,12037,1661,233,47,34,60,38,43,11,35,6959,941,16740,1771,25,4,474,107,2414,3456,1244,107,650,1938,1681,2,26,80,0,76,10,53,466,1445,9,352,350,1975,445,309,67,12,325,188,208,327,5,75,14,140712,122487,678,177,1390,349,4,12053,493,305,24211,1393,45,157,106,267,134,296,226,14,632,72,72,105,665,645,239,58,39,44,688,134,15,215,93,61805,83,30,14,16,23,39,8,14455,3038,391,89,97,83,46,43,33,44,14752,24014,2219,34,4,500,265,3066,5913,1357,151,1711,2781,2213,2,68,134,46,107,10,60,703,1864,9,797,3873,1107,534,99,49,438,202,247,327,6,864,3361975,3304787,3114980,38048,105377,16740,1975,27667,57188,4106,53082,54637,12904,30363,4839,904,5627,2367,184
30,US,,5,030G0US5,South Atlantic Division -- Not in metropolitan or micropolitan statistical area,3363257,2473735,747499,19003,15418,1214,54688,51700,6081,45619,2519228,774697,39195,21478,2857,61346,19003,15588,160,13,166,48,30,6884,6,6,201,88,16,1,15,624,3,39,22,5,196,0,1523,0,464,41,5,28,0,0,59,8,0,654,13,202,71,56,4,0,52,30,0,3855,587,40,0,18,22,0,0,0,0,2518,270,15418,3013,92,0,92,214,2487,3056,415,52,1146,1262,304,17,3,88,0,507,23,36,332,1700,9,382,188,1214,290,212,33,15,208,0,227,16,33,180,0,40571,31404,551,13,1426,106,38,15832,90,58,555,339,21,52,84,1120,28,144,82,12,449,5,2048,17,546,159,8,66,0,32,66,64,0,855,33,484,147,56,16,0,65,30,0,5707,1306,160,0,38,35,87,0,0,28,7673,21893,3550,100,0,92,295,3107,4995,421,71,2015,2144,361,20,3,88,25,556,25,60,479,2047,9,1430,2889,683,279,42,27,377,0,229,43,33,1176,3363257,3311557,2473735,747499,19003,15418,1214,54688,51700,6081,45619,48199,19350,14205,3885,2680,8079,3241,260
30,US,,6,030G0US6,East South Central Division -- Not in metropolitan or micropolitan statistical area,2941331,2348503,503694,17333,8533,1823,22180,39265,3765,35500,2384591,521293,35299,12029,2995,26264,17333,14516,117,0,41,24,28,2998,0,58,159,8444,11,15,0,1513,0,41,0,0,148,0,21,0,256,39,7,38,0,14,23,0,0,54,0,160,0,0,0,13,0,32,0,262,501,65,61,4,0,0,0,0,0,1838,413,8533,1629,31,0,8,172,1788,1602,21,47,512,1065,73,0,6,27,8,65,8,8,221,889,0,254,99,1823,539,141,0,9,921,38,0,0,0,155,20,36939,30244,461,0,796,34,40,13493,77,104,241,9645,11,77,15,2837,29,75,0,0,338,0,97,0,267,74,7,71,0,14,47,11,0,203,13,424,58,43,0,17,0,32,0,593,1104,73,61,4,8,0,0,0,56,5462,12287,1908,31,47,8,193,2137,2648,21,66,1126,1621,113,0,6,74,8,97,8,56,251,1026,0,842,3035,955,204,0,9,1002,38,0,11,0,816,2941331,2902066,2348503,503694,17333,8533,1823,22180,39265,3765,35500,37449,13757,15059,2291,1459,4883,1757,59
30,US,,7,030G0US7,West South Central Division -- Not in metropolitan or micropolitan statistical area,2889637,2302823,304295,83534,11527,1665,95051,90742,9499,81243,2386869,324784,147232,16501,3050,105354,83534,74234,1424,228,175,15,0,29258,433,3534,84,16549,0,1147,17,5805,84,598,0,245,348,2661,19,1,519,465,289,144,10,0,687,94,5,2973,5,342,50,13,19,15,17,13,35,5914,717,175,0,76,49,38,12,0,32,5547,2829,11527,1266,18,41,383,459,1485,1994,807,21,295,1174,333,4,18,144,0,271,42,96,400,1892,0,240,144,1665,553,226,19,0,148,479,202,8,0,30,0,154699,139900,2660,443,1134,66,32,61147,842,8113,243,29848,0,1916,65,9328,182,917,5,327,738,3195,55,6,1030,666,725,181,26,25,1236,116,5,4366,31,1219,58,13,19,26,41,93,46,8716,1527,424,57,142,136,38,12,39,75,12773,16922,1792,18,41,387,490,2105,3195,979,83,1064,1606,437,5,18,152,7,313,49,118,571,2367,0,1125,3076,1031,324,37,4,248,479,269,11,0,673,2889637,2798895,2302823,304295,83534,11527,1665,95051,90742,9499,81243,87517,13930,56801,2944,2965,10877,3046,179
30,US,,8,030G0US8,Mountain Division -- Not in metropolitan or micropolitan statistical area,1331290,1126010,9105,127400,6798,1682,31625,28670,3827,24843,1152984,13618,145444,10647,3044,35774,127400,119595,1794,280,9497,273,0,829,4408,73,1733,194,56,125,451,171,7135,44,111,0,81,4,36,1,280,61404,3,18,1077,224,113,326,89,10,794,4364,0,116,140,2026,6,146,312,20851,1337,291,63,11,125,43,0,49,35,3732,2410,6798,623,4,0,90,111,1413,1575,7,132,939,899,43,41,41,64,0,4,15,37,222,391,0,41,106,1682,915,173,210,69,102,23,18,65,0,42,65,148541,139104,2742,354,10813,325,21,3956,5020,244,2775,1078,104,205,654,245,7488,80,251,0,317,15,36,3,636,63762,65,20,1242,270,276,610,183,79,1085,6050,54,127,166,2576,51,219,387,24520,1875,428,74,11,197,94,3,49,47,7087,11060,884,4,0,92,111,1786,2907,7,161,1854,1401,122,53,92,64,0,92,15,38,334,547,31,465,3196,1581,399,394,104,164,23,71,69,0,391,1331290,1302620,1126010,9105,127400,6798,1682,31625,28670,3827,24843,27291,3228,15895,2751,340,5077,1247,132
30,US,,9,030G0US9,Pacific Division -- Not in metropolitan or micropolitan statistical area,714109,555289,6073,83845,15616,2771,18958,31557,2655,28902,583965,10127,105711,21714,4448,21844,83845,17862,297,13,124,132,0,1013,18,144,288,379,3996,25,0,135,2,17,19,0,107,31,5,9,179,152,5,13,1076,14,36,55,73,13,133,282,26,4,3,3,390,35,25,8591,567,60174,6849,5379,16595,3742,1180,26429,2300,1483,1459,15616,606,3,0,0,235,1126,8964,509,117,919,880,551,17,0,0,0,0,27,40,333,799,0,196,294,2771,583,1068,309,44,329,121,81,227,0,1,8,107701,30305,694,33,534,237,5,4602,71,292,691,1115,4816,98,25,354,90,24,26,0,366,38,12,39,314,264,46,20,1210,26,77,172,238,104,188,690,60,6,25,9,570,147,42,11935,888,68903,8102,6920,18610,5801,1707,27763,3436,4169,22360,866,3,0,0,389,1849,11357,527,197,2304,1416,724,37,16,0,0,3,31,49,883,1096,0,613,4463,1159,1252,346,59,384,124,83,245,11,800,714109,682552,555289,6073,83845,15616,2771,18958,31557,2655,28902,29642,2299,18763,3776,587,4217,1695,220
30,US,,1,030H0US1,New England Division -- Not in metropolitan statistical area,1739902,1660455,15612,7919,19385,437,7276,28818,2056,26762,1687895,23617,21569,26412,1431,9554,7919,5939,52,0,416,78,0,412,3,3,63,52,0,2,2,6,20,0,2,36,165,0,49,0,143,17,0,0,0,0,15,0,6,73,5,73,45,0,0,2,8,0,0,4191,332,32,11,16,5,0,0,0,15,1394,207,19385,2926,146,42,64,934,5455,2135,0,53,791,2518,286,10,4,679,6,546,0,143,635,1246,46,351,369,437,202,56,0,17,80,0,0,4,28,49,1,22299,16050,121,8,1344,234,6,2939,85,57,188,211,0,14,86,119,45,21,2,64,847,2,62,31,151,79,10,5,0,0,33,2,20,115,43,207,82,11,0,117,17,0,4,8668,797,129,16,21,71,21,0,0,19,5304,26999,3551,174,119,82,1053,6552,3766,10,167,1737,3768,427,69,8,871,6,601,0,186,867,1610,46,1329,1526,609,110,0,203,173,0,5,12,46,368,1739902,1711084,1660455,15612,7919,19385,437,7276,28818,2056,26762,27181,6169,11861,5808,327,3016,1540,97
30,US,,2,030H0US2,Middle Atlantic Division -- Not in metropolitan statistical area,2900395,2717859,79138,12561,20546,691,23681,45919,5469,40450,2759184,101736,27412,28682,2143,30004,12561,10358,54,0,167,46,23,625,41,84,119,55,0,2,51,31,5,95,11,0,7692,3,35,0,126,165,4,23,0,24,10,1,5,26,2,118,237,4,0,0,11,3,0,460,226,42,24,10,4,4,0,0,8,1721,206,20546,4494,547,55,61,209,4985,2762,0,61,1054,2140,243,26,4,215,0,897,59,304,473,1109,0,444,404,691,304,169,16,0,48,24,5,4,5,112,4,28333,21576,283,43,1082,66,75,3987,91,153,379,334,0,34,53,116,30,348,11,0,11091,3,79,24,276,332,4,23,0,24,39,2,5,179,16,373,632,43,0,4,15,3,0,1324,542,80,38,10,16,16,0,0,18,6117,29400,5525,556,66,83,315,6459,4851,0,82,2246,3160,380,51,18,215,0,1028,59,331,752,1684,0,1539,2154,693,233,38,0,92,24,5,8,5,1056,2900395,2854476,2717859,79138,12561,20546,691,23681,45919,5469,40450,43284,17887,11392,5940,1206,6859,2423,212
30,US,,3,030H0US3,East North Central Division -- Not in metropolitan statistical area,8664403,8151082,173237,60666,53814,2441,71148,152015,15423,136592,8294076,236755,122860,75578,6888,88336,60666,50691,261,16,432,373,160,3219,18,140,25719,367,0,165,36,208,32,130,48,2,1392,21,77,5623,436,361,47,2040,0,35,2048,34,20,18,26,972,179,14,6,22,10,26,0,5958,1164,292,38,66,94,33,24,37,41,6870,1608,53814,8136,352,2,617,642,10728,9319,5323,244,3835,5402,1429,133,42,711,6,659,38,213,838,3107,30,1074,934,2441,957,227,32,28,424,212,221,0,9,310,21,127743,99880,900,77,4317,642,208,20696,232,289,37050,1645,0,310,366,613,187,479,173,2,2818,67,142,6293,895,879,214,4143,32,52,3177,113,42,175,80,2582,441,47,13,32,17,79,67,9294,3961,701,112,132,202,118,24,113,70,23131,77366,10191,366,2,811,775,13386,15773,5531,367,7466,8483,1712,228,52,774,27,997,70,267,1514,4249,30,4295,6996,2462,523,121,55,789,224,400,41,21,2360,8664403,8512388,8151082,173237,60666,53814,2441,71148,152015,15423,136592,144256,51934,53042,16742,2918,19620,7463,296
30,US,,4,030H0US4,West North Central Division -- Not in metropolitan statistical area,6516306,5980997,121384,142039,56265,4541,84379,126701,11086,115615,6100314,165647,202731,75164,9260,96450,142039,125003,399,233,356,131,155,6672,408,167,33332,1285,20,104,28,172,143,199,107,6,321,52,150,128,741,1028,287,111,50,24,763,116,7,227,102,62756,58,8,4,7,40,41,10,14055,2462,388,71,82,94,42,88,11,46,12681,1459,56265,6002,194,10,3746,552,8501,7752,2813,307,2019,6650,5473,73,92,695,0,407,231,589,1996,6024,17,1034,1088,4541,1201,717,136,12,900,219,802,327,6,124,97,206595,174343,1573,265,2661,451,192,23470,684,642,40291,2539,45,304,219,636,261,438,263,17,1091,117,206,146,1416,1381,744,177,79,52,1306,217,18,518,178,72322,197,78,18,81,120,139,14,18777,4841,777,169,219,119,118,88,64,55,26579,76927,7171,203,10,3888,785,10230,13935,2938,423,5337,9739,6626,96,134,749,93,528,304,621,2922,7120,26,3049,9406,2658,1226,213,68,1375,248,999,327,7,2285,6516306,6389605,5980997,121384,142039,56265,4541,84379,126701,11086,115615,120463,35626,53404,13695,2337,15401,5920,318
30,US,,5,030H0US5,South Atlantic Division -- Not in metropolitan statistical area,7363824,5355031,1595679,93353,48727,2792,141444,126798,15770,111028,5464127,1663508,140435,65661,7390,158720,93353,79486,268,28,359,48,50,14257,13,43,313,180,16,21,24,1026,12,42,68,8,1725,0,50083,0,919,216,122,35,0,9,359,69,16,1363,30,456,137,105,16,12,52,101,64,6821,2245,191,30,35,83,43,0,0,26,10621,784,48727,10328,155,0,284,321,7165,8848,2146,244,2504,4354,1644,26,13,153,8,1568,106,398,1058,5579,9,1237,579,2792,896,412,91,23,636,18,356,21,33,306,0,143372,117040,1169,28,2932,112,58,34929,164,159,851,990,21,143,175,1932,60,197,216,20,2612,5,53622,17,1254,540,275,73,0,84,389,125,16,1738,57,872,497,126,28,58,65,101,64,10266,4241,395,74,61,124,133,3,0,57,21639,66939,12057,172,0,284,408,8771,14314,2189,520,5034,6593,1854,69,13,153,49,1727,108,561,1732,6512,9,3810,7573,2257,921,100,78,1166,18,358,60,33,2582,7363824,7237026,5355031,1595679,93353,48727,2792,141444,126798,15770,111028,118276,47403,31269,10101,8147,21356,7931,591
30,US,,6,030H0US6,East South Central Division -- Not in metropolitan statistical area,6119167,4848392,1071360,26614,29981,2486,49520,90814,7940,82874,4931994,1112254,65335,40854,5492,58310,26614,21138,261,0,134,35,28,6113,0,99,351,9152,11,15,11,2160,0,68,0,26,203,5,161,0,750,137,15,115,20,79,37,9,23,190,0,215,83,19,0,13,2,32,0,566,1102,139,61,20,23,10,0,25,14,3511,710,29981,7172,175,0,19,366,6772,4070,22,138,1859,3919,306,8,16,217,10,277,129,38,637,2702,0,724,405,2486,782,300,0,11,1151,38,10,0,0,174,20,68606,54805,1038,0,1688,70,40,29012,164,469,601,11372,11,133,26,4515,85,116,0,90,493,5,301,20,831,378,37,199,20,79,74,20,46,371,36,873,192,72,8,17,2,32,0,1269,2417,154,61,20,35,10,0,28,70,11160,41805,8451,215,47,19,391,7880,7097,22,194,3700,5938,427,8,21,264,29,309,129,193,902,3139,10,2420,5663,1927,486,0,17,1509,38,74,11,0,1601,6119167,6028353,4848392,1071360,26614,29981,2486,49520,90814,7940,82874,86840,32589,32915,7596,2869,10871,3704,270
30,US,,7,030H0US7,West South Central Division -- Not in metropolitan statistical area,6293554,4983558,698519,175421,41622,5164,184529,204741,20702,184039,5172577,749641,313527,55981,8413,207213,175421,154560,2506,369,358,15,40,63623,1004,9148,188,31045,0,1803,20,9806,84,1077,0,515,1258,3150,105,13,2227,1133,1234,346,30,29,2474,179,11,4691,43,744,116,93,83,18,57,23,36,14866,1998,302,2,96,113,65,12,14,82,12892,5587,41622,6435,183,41,1994,1086,6697,5897,1067,807,1245,3583,1008,125,18,652,0,611,439,303,1280,6277,0,1143,731,5164,1094,600,79,35,502,1679,952,8,0,197,18,328271,292462,5264,669,2269,99,132,127049,1910,20019,524,57732,0,3382,204,16970,260,1675,36,1012,2436,3895,199,23,3706,2142,2223,644,64,103,4016,325,31,7328,99,2361,160,127,83,105,81,110,47,22948,4146,709,74,214,235,115,12,59,162,30792,57434,7609,197,41,2115,1200,8204,9941,1239,1019,3950,5527,1305,146,30,660,27,772,446,387,1820,7438,0,3361,8496,2374,823,111,48,712,1682,1069,22,0,1655,6293554,6088813,4983558,698519,175421,41622,5164,184529,204741,20702,184039,196283,34443,120972,9424,7606,23838,7894,564
